epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
22,1113.40226068,212.50596864,100,5,11.07985098,0.985222,4.43194039,64e31b390920aeedd2fd37a7261dd4090f26cd24ef62f59dd7a6cbcf1aba0877
23,1118.84530552,208.29971855,100,5,11.13402261,0.9894358,4.45360904,dde8eda3c7aa681729a0389e5ab19c2961580a193e57deca864bf82371546292
24,1124.31435056,204.07275328,100,5,11.18845306,0.99366382,4.47538122,faa67cc22143fca74fccc12c3fe8db3e97d595a64b44a5edc31af6e865d589b6
25,1129.80951404,199.8249724,100,5,11.24314351,0.99790608,4.4972574,d959ad3fb72aa62460a32424b6d82c95b4cd3cfe02d12200cfdb6b59b902e2a6
26,1135.33091466,195.55627498,100,5,11.29809514,1.00216256,4.51923806,8498585f01f943629e09da56c0d030850ab03cc445f198e8b6456caaec813cf4
27,1140.87867161,191.26655964,100,5,11.35330915,1.00643329,4.54132366,0d13af12a8b4e9a289e346c0aa2672d21f00e67dc3fc1609f56f86ed1c19a890
28,1146.45290456,186.95572451,100,5,11.40878672,1.01071826,4.56351469,7f101bba7402114336f6c3c8b3f8cd0aab62802c2d4923c70fe3c44f165f2fc3
29,1152.05373366,182.62366726,100,5,11.46452905,1.01501748,4.58581162,b0e2ac9d3bba8d94b62abd7c5e314012aa8a7c7e69f45068a01bbed0a95b1bca
30,1157.68127954,178.27028507,100,5,11.52053734,1.01933095,4.60821493,8aff43df738de5a477f405c64caec5dba5680fb3d19905b9913f62b860570a09
31,1163.33566335,173.89547462,100,5,11.5768128,1.02365869,4.63072512,46c2f13c06516fbd1daebefe39ed7923460d5ac23defec6169cc4459e23353a2
32,1169.01700668,169.49913214,100,5,11.63335663,1.02800068,4.65334265,2628e5870735d022428a802fd159ba087e5091f4a0536860f4864f3fb1c6aa45
33,1174.72543164,165.08115334,100,5,11.69017007,1.03235693,4.67606803,d496898a0fa9fcd1fc57722c0ca99dec87e28952839d513866f9095e5b5295b9
34,1180.46106082,160.64143347,100,5,11.74725432,1.03672745,4.69890173,f304e2aa2755b80fe70bc232605dcbc0581be02695bc3a823b60b1b0516f1140
35,1186.22401729,156.17986729,100,5,11.80461061,1.04111223,4.72184424,8e7f3f5a790c9a1771c86e93853679e5c1fde780f41e2058f2edfaa0ae768b07
