epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
109,1452.49522277,1132.16956021,100,5,14.47577312,4.77315338,0.14475773,0b23ef44a3d47c48ac1e2d908d625c0ddadd519592f76f56c37f6a072fceb212
110,1457.42884164,1136.33384311,100,5,14.52495223,4.78836935,0.14524952,aca401b529b7fc9082565394bceba48d397171da2b5f1a3eda48a7454d881183
111,1462.37821163,1140.51136463,100,5,14.57428842,4.80362711,0.14574288,a054dc4947cfb77df93ac6c4655ffbbc17f9cbbc0c8a1f9ae3ad936676061484
112,1467.34337619,1144.70216088,100,5,14.62378212,4.81892674,0.14623782,0e8c8bbcbed351f0bc8c8512062dc80109642a8cef13e25a432fee2962561e36
113,1472.32437882,1148.906268,100,5,14.67343376,4.83426829,0.14673434,ab8dfbbec311975dbfbe5457b145d314737a66668eae7a8ff3235e18f2ac3e43
114,1477.32126312,1153.12372223,100,5,14.72324379,4.84965186,0.14723244,6f38b3afea2069e958e63c2bfd2d4cda5d5b1c7c7981d8d1801f087d68d48054
115,1482.33407273,1157.35455983,100,5,14.77321263,4.86507748,0.14773213,497df9823654cffa6622b456d1cf0ab8336b54e80ed9d4efedc69ee8339398cd
116,1487.36285139,1161.59881715,100,5,14.82334073,4.88054525,0.14823341,ba457d93f80e2637a4125f0ae7ffcee6d5fbf774a0f258abc1eb28663aa8edad
117,1492.4076429,1165.85653056,100,5,14.87362851,4.89605522,0.14873629,6113977fbdbf882197020090212441e8894a171f3273bc28dc6ef68b9a4f698d
118,1497.46849113,1170.12773652,100,5,14.92407643,4.91160747,0.14924076,ab9809ed8bc1a59f58b7517242631349d80a6db78c24003100c4e0f556072dbd
119,1502.54544004,1174.41247152,100,5,14.97468491,4.92720206,0.14974685,6c01806df28fca1c3400feb74b911d9eca22f0cba3802bd3bd83a559e7b4ef7e
120,1507.63853363,1178.71077213,100,5,15.0254544,4.94283905,0.15025454,0d9b99b83696480c2c0a39eabe0a9a0b1fa97e569a5715e909636a6c6483ca8d
121,1512.747816,1183.02267495,100,5,15.07638534,4.95851852,0.15076385,7431d58c8fdb5f76881206c79ac63852a9dca8f8f2187f4f5eedd4e6d5bf6732
122,1517.8733313,1187.34821664,100,5,15.12747816,4.97424052,0.15127478,81f517466abcc76b057b5f9d8d23bdc810c37e19230c95dff67c5fa606f6c434
123,1523.01512377,1191.68743394,100,5,15.17873331,4.99000514,0.15178733,1261a34aaf586ca3ca05666e991c5a9b8f30ca1d21ad904c68a2d1de7193ad90
124,1528.1732377,1196.04036361,100,5,15.23015124,5.00581242,0.15230151,fa8042dd44e5bd58d9890629caa40cbf588f0953424d4b19f233bf6de71ccacd
125,1533.34771747,1200.4070425,100,5,15.28173238,5.02166245,0.15281732,954b5c149336777c5ad13263d2fdb65f2feaa4c6cc357adef63b6768e38d5789
126,1538.53860752,1204.78750748,100,5,15.33347717,5.03755528,0.15333477,e56d58cdb9022aaba03b1f15e67d6d309c55d0015fc6e11bc45c0782fc898c4f
127,1543.74595236,1209.1817955,100,5,15.38538608,5.05349098,0.15385386,17a2437c8296e14910777e02708a5163ec7d42b0db6d06605007349cb0b5fe20
128,1548.96979657,1213.58994355,100,5,15.43745952,5.06946961,0.1543746,fa817805a18ed7f8c715943897532b1fa5c33ef74339828e5567a61af1d6bf0c
129,1554.2101848,1218.01198869,100,5,15.48969797,5.08549125,0.15489698,abd055e6c26d510410a44244a6dad6ea6ce44f4e2158eb59ffd916dd559f0911
130,1559.46716177,1222.44796803,100,5,15.54210185,5.10155595,0.15542102,ebf2e0cad1bd3eb58e1d96da45ec8ceb81f67fe2cb174c222723a695b5a0783f
131,1564.74077226,1226.8979187,100,5,15.59467162,5.11766377,0.15594672,b0e6889ca8cbe6729ba50e5ddf216fd675ea1b0f1aad06df825d2d0c05dc1106
132,1570.03106113,1231.36187793,100,5,15.64740772,5.13381479,0.15647408,031bf2ec26e8ed9e0d6da41c298fb3d2e111c2fb988916c23039a7a46d5aea24
133,1575.3380733,1235.83988297,100,5,15.70031061,5.15000906,0.15700311,928e3808d453579c6cdf76507e60266e7cb6658e4e86787fd8852de56ff15286
134,1580.66185376,1240.33197114,100,5,15.75338073,5.16624665,0.15753381,86a90b8198f7dc402deec1f60e512e8f194eeb65ed6600e24e39d578819d7ced
135,1586.00244757,1244.83817981,100,5,15.80661854,5.18252762,0.15806619,917c14831a1460b1d5ac89b2bbecaf295d719d3f5ef5ec34cce7c7bf9adcf5ca
136,1591.35989985,1249.35854641,100,5,15.86002448,5.19885204,0.15860024,c72795d4d03c5ae0b0c7e16ce513dd2e7e82afa51444798873b23b85a774a0a3
137,1596.7342558,1253.89310838,100,5,15.913599,5.21521996,0.15913599,a316bd09586a14dc61a0e57b5efb6d4addc04c1ffcf917309b9ade8a2f47d2ed
138,1602.12556069,1258.44190326,100,5,15.96734256,5.23163146,0.15967343,323a17761e11329738493b8e466d9fbdddbf4cb9cccfd7d6d4663af2018f5176
139,1607.53385983,1263.00496862,100,5,16.02125561,5.24808658,0.16021256,0724d0ab74ac88b9aa700ecd291f7d9eecfdb15d7d99e949ea201e6defdd9dae
140,1612.95919861,1267.58234208,100,5,16.0753386,5.26458539,0.16075339,307e732147b9fb65f681eee6f5b17b00370bb7f909f0ffb364d75c22edffeff4
141,1618.40162249,1272.17406132,100,5,16.12959199,5.28112796,0.16129592,de349fcc03157e9b11f43dd2435bb22b9a41cf1308e79650a60222efe2e5f62f
142,1623.86117699,1276.78016407,100,5,16.18401622,5.29771434,0.16184016,82cc3c8363d7ce62368b7ec81f6bbfdd4617c9af607563e58e145e5a9998cbb3
143,1629.33790771,1281.40068809,100,5,16.23861177,5.3143446,0.16238612,c0995b22d0b929f79a5d3bd74a61d5e3e66d916e155668efcbed0f04ef383842
144,1634.8318603,1286.03567122,100,5,16.29337908,5.3310188,0.16293379,e148e1cf093958ab719cc8697abdd186d28015f997fb2413939195f1a6bfd4a8
145,1640.34308047,1290.68515131,100,5,16.3483186,5.34773698,0.16348319,bf5455be1ebbdc04b00c2352411b4d7b36f3435ed85ff1d57577de6909e930b3
146,1645.871614,1295.3491663,100,5,16.4034308,5.36449922,0.16403431,c2641069f70fd7ae6270a2c1aef181e293b55e92378b7a39cc279f3ac2b8844c
147,1651.41750674,1300.02775416,100,5,16.45871614,5.38130558,0.16458716,88898ae2b5c2e16d652fd3ef8bd26ab020fcd2c15e5a5f5232464d96d1f8218b
148,1656.9808046,1304.72095291,100,5,16.51417507,5.39815611,0.16514175,7a8cc5e7654f50665dbf27cf44da9e34a313238e00211906542b3dcbecba848d
149,1662.56155354,1309.4288006,100,5,16.56980805,5.41505086,0.16569808,dc2db42acef21039a7f4729b0ff56a61f459c8af31b706061119984624c67930
150,1668.15979961,1314.15133536,100,5,16.62561554,5.43198991,0.16625616,b352b423c23a62dff3152b52d8dd48ecb98895ac9ef17a03b4f54798b0ca6e1a
151,1673.77558889,1318.88859535,100,5,16.681598,5.4489733,0.16681598,7291d3b40d67c97241dcb623a86946beb986e057803e7275b455d02d7cfd3871
152,1679.40896755,1323.64061878,100,5,16.73775589,5.4660011,0.16737756,df06959bcfeed65f9463ea85240276d4146f71099ecf477b64b466848e8e6516
153,1685.05998181,1328.4074439,100,5,16.79408968,5.48307336,0.1679409,6b71ec8bc215f4593000adce81c3e02573d2d9bb7dd3ab0ead5692f1a43b5578
154,1690.72867795,1333.18910903,100,5,16.85059982,5.50019014,0.168506,717a8e7ca300aa57aa48082eafbffcad4038eddc909ec8f5feef92da90a62153
155,1696.41510231,1337.9856525,100,5,16.90728678,5.51735149,0.16907287,6fc98ccbe4b8b94d8d91aee9bcadc8ceeba07ca014c2bcf60233ee3a0c996e69
156,1702.11930129,1342.79711271,100,5,16.96415102,5.53455747,0.16964151,bad590f49b2a754cdc98d193ebcc149d17a61a8640fab9874c43a3d6c7912df7
157,1707.84132136,1347.62352811,100,5,17.02119301,5.55180814,0.17021193,31bed89f37bd9e21ea403756c3b9ccec58695e7a223dd676b08fd3652cd98a4a
158,1713.58120904,1352.46493718,100,5,17.07841321,5.56910355,0.17078413,3efdd1b501a6ff1d6a3800706ac0fac0a75ab533b15585c9808d849bc51d62e5
159,1719.33901091,1357.32137843,100,5,17.13581209,5.58644375,0.17135812,d9287de035180dae075794bdc4c426efa2bc2de83f9147505d16e419b0af5c81
160,1725.11477362,1362.19289046,100,5,17.19339011,5.60382881,0.1719339,656ae75b59ccc118a792f1c4d59d4ae436ebe7fc5ed04dec04614312bafb8f94
161,1730.90854387,1367.07951187,100,5,17.25114774,5.62125877,0.17251148,b27499670ee4bfbf0d67b7ae28e477fd62386ff4f97863e040913a29fa7db14d
162,1736.72036841,1371.98128134,100,5,17.30908544,5.63873369,0.17309085,53e2e6db6cdbdc6fd7850921f977c493b4f3be127eb147560c54b8bb934cd4b4
163,1742.55029407,1376.89823756,100,5,17.36720368,5.65625362,0.17367204,9399d3c2ee29090e70db508277c1cc7dfb948336c1d81ceac439b957beb79255
164,1748.39836772,1381.83041929,100,5,17.42550294,5.67381862,0.17425503,091a91d55a32e49f28b0d9574daa228bc33c60cfc17471d594ae691e8ef9194f
165,1754.26463629,1386.77786531,100,5,17.48398368,5.69142873,0.17483984,7c947cc3bb53a80ac3f5ed3cc899b6513220ea13ebdd27e826eec8e206b392e4
166,1760.14914676,1391.74061446,100,5,17.54264636,5.70908401,0.17542646,30013135f638f00c8099ca8407834d467c71b82179868818396a15982a4f7537
167,1766.05194618,1396.71870561,100,5,17.60149147,5.72678451,0.17601491,47b5ebaa11d2ac7be640bf6503e13a9649f4542669f9d88bfd2a5a2af6a6d933
168,1771.97308165,1401.71217767,100,5,17.66051946,5.74453028,0.17660519,88421c69a8fd3ef8636d50f0a6fdb84541ba0829592e63ad55f9b0ec6081da8a
169,1777.91260034,1406.7210696,100,5,17.71973082,5.76232138,0.17719731,b39a411ac5033bf39f7897d75a004f1a1c43465fdf453af6284812fe95e041eb
170,1783.87054945,1411.74542041,100,5,17.779126,5.78015785,0.17779126,9a34619095fda8158be2c74f539e309ed165858683ae4ba597884768388986eb
